,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
0,2021-06-30,33.67,54.73,54.73,33.67,316677,1235466848.0,339.13,781.32,48.52,71.26,301015
1,2021-07-01,45.57,43.17,51.37,42.57,258427,1235387472.0,16.08,-21.12,-11.56,58.15,301015
2,2021-07-02,45.37,42.54,48.07,42.35,186819,865174144.0,13.25,-1.46,-0.63,42.04,301015
3,2021-07-05,38.57,34.58,39.42,34.39,183647,692301520.0,11.82,-18.71,-7.96,41.32,301015
4,2021-07-06,33.17,35.07,36.28,32.38,156619,559077824.0,11.28,1.42,0.49,35.24,301015
5,2021-07-07,34.07,33.47,35.16,33.25,116895,414459488.0,5.45,-4.56,-1.6,26.3,301015
6,2021-07-08,32.83,33.79,34.72,32.07,113032,395097824.0,7.92,0.96,0.32,25.43,301015
7,2021-07-09,33.55,32.63,35.17,32.49,95190,334574528.0,7.93,-3.43,-1.16,21.42,301015
8,2021-07-12,31.77,32.48,33.4,31.67,70084,238241486.0,5.3,-0.46,-0.15,15.77,301015
9,2021-07-13,32.47,31.14,33.14,30.5,95787,315704608.0,8.13,-4.13,-1.34,21.55,301015
10,2021-07-14,31.21,31.85,32.02,30.57,73566,241645635.0,4.66,2.28,0.71,16.55,301015
11,2021-07-15,31.21,31.22,31.43,30.12,71699,230966189.0,4.11,-1.98,-0.63,16.13,301015
12,2021-07-16,31.57,31.56,32.59,31.45,77837,259629011.0,3.65,1.09,0.34,17.51,301015
13,2021-07-19,30.76,32.97,34.37,30.29,94779,321995792.0,12.93,4.47,1.41,21.33,301015
14,2021-07-20,31.47,31.17,32.45,31.1,77120,254840399.0,4.09,-5.46,-1.8,17.35,301015
15,2021-07-21,31.46,30.92,32.22,30.69,53501,174745884.0,4.91,-0.8,-0.25,12.04,301015
16,2021-07-22,30.68,29.0,30.97,28.9,76170,235936202.0,6.69,-6.21,-1.92,17.14,301015
17,2021-07-23,28.7,27.57,29.41,27.45,57368,170289693.0,6.76,-4.93,-1.43,12.91,301015
18,2021-07-26,27.45,25.37,27.45,24.9,59910,164480138.0,9.25,-7.98,-2.2,13.48,301015
19,2021-07-27,25.58,24.74,26.0,24.72,44283,118360864.0,5.05,-2.48,-0.63,9.96,301015
20,2021-07-28,25.17,25.39,26.07,24.58,51683,139004139.0,6.02,2.63,0.65,11.63,301015
21,2021-07-29,25.05,25.49,26.15,25.03,46463,125423082.0,4.41,0.39,0.1,10.45,301015
22,2021-07-30,25.35,26.56,27.55,24.12,81503,219185759.0,13.46,4.2,1.07,18.34,301015
23,2021-08-02,25.91,25.97,26.37,25.24,59586,162098789.0,4.25,-2.22,-0.59,13.41,301015
24,2021-08-03,25.77,25.89,27.07,25.7,61460,170914997.0,5.28,-0.31,-0.08,13.83,301015
25,2021-08-04,25.54,25.47,25.62,24.96,45905,122464384.0,2.55,-1.62,-0.42,10.33,301015
26,2021-08-05,25.37,24.6,26.07,24.43,51499,136845500.0,6.44,-3.42,-0.87,11.59,301015
27,2021-08-06,24.62,23.87,24.87,23.7,40619,103722117.0,4.76,-2.97,-0.73,9.14,301015
28,2021-08-09,24.07,24.66,24.87,23.87,35304,91334062.0,4.19,3.31,0.79,7.94,301015
29,2021-08-10,24.65,25.17,25.18,24.35,41474,108811995.0,3.37,2.07,0.51,9.33,301015
30,2021-08-11,25.6,25.57,26.54,25.38,65972,180347219.0,4.61,1.59,0.4,14.84,301015
