,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,stockCode
42,2021-08-27,8.89,8.67,9.06,8.66,562981,496374480.0,4.46,-3.34,-0.3,10.54,300311
43,2021-08-30,8.75,8.81,9.12,8.71,464028,411630240.0,4.73,1.61,0.14,8.68,300311
44,2021-08-31,8.65,8.25,8.8,8.2,604153,509926784.0,6.81,-6.36,-0.56,11.31,300311
45,2021-09-01,8.26,8.13,8.39,7.75,493950,400420848.0,7.76,-1.45,-0.12,9.24,300311
46,2021-09-02,8.12,8.22,8.27,7.91,356333,289963328.0,4.43,1.11,0.09,6.67,300311
47,2021-09-03,8.39,8.16,8.54,7.96,440188,361824096.0,7.06,-0.73,-0.06,8.24,300311
48,2021-09-06,8.11,8.37,8.44,8.01,426506,353347648.0,5.27,2.57,0.21,7.98,300311
49,2021-09-07,8.29,8.35,8.42,8.23,305682,254141136.0,2.27,-0.24,-0.02,5.72,300311
50,2021-09-08,8.4,8.7,8.8,8.32,632953,542796512.0,5.75,4.19,0.35,11.85,300311
51,2021-09-09,8.55,8.92,9.1,8.22,827203,716025120.0,10.11,2.53,0.22,15.48,300311
52,2021-09-10,8.72,8.51,8.78,8.51,481339,415696928.0,3.03,-4.6,-0.41,9.01,300311
53,2021-09-13,8.5,8.21,8.5,8.2,363434,302484432.0,3.53,-3.53,-0.3,6.8,300311
54,2021-09-14,8.22,8.42,8.79,8.15,576711,491298256.0,7.8,2.56,0.21,10.79,300311
55,2021-09-15,8.22,8.22,8.26,8.06,372943,304598816.0,2.38,-2.38,-0.2,6.98,300311
56,2021-09-16,8.22,7.95,8.43,7.95,376379,306921968.0,5.84,-3.28,-0.27,7.04,300311
57,2021-09-17,7.88,7.59,8.0,7.53,391310,301035216.0,5.91,-4.53,-0.36,7.32,300311
58,2021-09-22,7.44,7.55,7.65,7.4,253831,191390694.0,3.29,-0.53,-0.04,4.75,300311
59,2021-09-23,7.59,7.73,7.82,7.57,337136,259486985.0,3.31,2.38,0.18,6.31,300311
60,2021-09-24,7.81,7.54,7.94,7.54,303859,235402394.0,5.17,-2.46,-0.19,5.69,300311
61,2021-09-27,7.63,7.38,7.75,7.36,272298,205686761.0,5.17,-2.12,-0.16,5.1,300311
62,2021-09-28,7.42,7.49,7.55,7.12,239317,176465082.0,5.83,1.49,0.11,4.48,300311
63,2021-09-29,7.38,7.06,7.39,7.04,264652,190230340.0,4.67,-5.74,-0.43,4.95,300311
64,2021-09-30,7.13,7.43,7.54,7.12,297463,218736680.0,5.95,5.24,0.37,5.57,300311
65,2021-10-08,7.67,7.65,7.75,7.54,285984,218844395.0,2.83,2.96,0.22,5.35,300311
66,2021-10-11,7.57,7.8,7.8,7.55,268125,206374643.0,3.27,1.96,0.15,5.02,300311
67,2021-10-12,7.85,7.48,7.93,7.35,271084,205330411.0,7.44,-4.1,-0.32,5.07,300311
68,2021-10-13,7.49,7.6,7.9,7.49,275501,211980015.0,5.48,1.6,0.12,5.16,300311
69,2021-10-14,7.5,7.58,7.65,7.22,244243,182288602.0,5.66,-0.26,-0.02,4.57,300311
70,2021-10-15,7.61,7.98,8.33,7.6,734903,592313200.0,9.63,5.28,0.4,13.75,300311
71,2021-10-18,7.74,8.22,8.3,7.65,666081,532827776.0,8.15,3.01,0.24,12.47,300311
72,2021-10-19,8.09,8.08,8.3,8.03,432704,351402784.0,3.28,-1.7,-0.14,8.1,300311
73,2021-10-20,8.14,8.15,8.28,8.05,392050,319571872.0,2.85,0.87,0.07,7.34,300311
74,2021-10-21,8.04,7.85,8.1,7.85,328929,261614340.0,3.07,-3.68,-0.3,6.16,300311
75,2021-10-22,7.86,8.09,8.19,7.72,419615,335177408.0,5.99,3.06,0.24,7.85,300311
76,2021-10-25,7.96,7.94,8.04,7.78,298696,235819606.0,3.21,-1.85,-0.15,5.59,300311
77,2021-10-26,7.91,7.63,8.04,7.62,312173,243567456.0,5.29,-3.9,-0.31,5.84,300311
78,2021-10-27,7.63,7.27,7.63,7.2,304706,224000137.0,5.64,-4.72,-0.36,5.7,300311
79,2021-10-28,6.96,6.65,7.15,6.6,410598,279852448.0,7.57,-8.53,-0.62,7.68,300311
80,2021-10-29,6.67,6.86,7.03,6.57,267525,182154915.0,6.92,3.16,0.21,5.01,300311
81,2021-11-01,6.87,7.06,7.08,6.78,262516,183179510.0,4.37,2.92,0.2,4.91,300311
82,2021-11-02,7.0,6.85,7.11,6.74,237782,164204473.0,5.24,-2.97,-0.21,4.45,300311
83,2021-11-03,6.96,6.91,7.04,6.83,171101,118496069.0,3.07,0.88,0.06,3.2,300311
84,2021-11-04,6.88,7.03,7.08,6.84,206838,144791170.0,3.47,1.74,0.12,3.87,300311
85,2021-11-05,7.05,7.16,7.37,6.99,385778,277181424.0,5.41,1.85,0.13,7.22,300311
86,2021-11-08,7.12,7.2,7.28,7.08,251187,180518337.0,2.79,0.56,0.04,4.7,300311
87,2021-11-09,7.23,7.35,7.38,7.21,249348,181926992.0,2.36,2.08,0.15,4.67,300311
88,2021-11-10,7.33,7.41,7.47,7.28,297281,219251928.0,2.59,0.82,0.06,5.56,300311
89,2021-11-11,7.32,7.47,7.56,7.3,294144,219233721.0,3.51,0.81,0.06,5.5,300311
90,2021-11-12,7.43,7.63,7.76,7.33,444759,335388896.0,5.76,2.14,0.16,8.32,300311
91,2021-11-15,7.87,7.66,7.96,7.55,458132,353660592.0,5.37,0.39,0.03,8.57,300311
92,2021-11-16,7.59,7.53,7.79,7.49,335041,255591819.0,3.92,-1.7,-0.13,6.27,300311
93,2021-11-17,7.49,7.69,7.8,7.45,306789,235352903.0,4.65,2.12,0.16,5.74,300311
94,2021-11-18,7.71,7.43,7.77,7.4,284124,213850457.0,4.81,-3.38,-0.26,5.32,300311
95,2021-11-19,7.6,7.46,7.8,7.42,395292,298888640.0,5.11,0.4,0.03,7.4,300311
96,2021-11-22,7.36,7.39,7.43,7.26,293905,216040775.0,2.28,-0.94,-0.07,5.5,300311
97,2021-11-23,7.4,7.34,7.45,7.26,228439,167546755.0,2.57,-0.68,-0.05,4.28,300311
98,2021-11-24,7.39,7.46,7.56,7.23,342327,253209578.0,4.5,1.63,0.12,6.41,300311
99,2021-11-25,7.48,7.53,7.65,7.37,340612,256455595.0,3.75,0.94,0.07,6.37,300311
100,2021-11-26,7.51,7.67,7.97,7.25,701152,533948944.0,9.56,1.86,0.14,13.12,300311
101,2021-11-29,7.44,7.37,7.49,7.34,367019,271158304.0,1.96,-3.91,-0.3,6.87,300311
102,2021-11-30,7.51,8.84,8.84,7.48,1153770,975291440.0,18.45,19.95,1.47,21.59,300311
103,2021-12-01,9.54,10.1,10.37,9.46,2239582,2219384368.0,10.29,14.25,1.26,41.91,300311
104,2021-12-02,9.76,9.5,10.35,9.5,1609168,1589259200.0,8.42,-5.94,-0.6,30.11,300311
105,2021-12-03,9.55,8.89,9.72,8.85,1236271,1124781328.0,9.16,-6.42,-0.61,23.14,300311
106,2021-12-06,8.68,8.43,8.78,8.4,791128,675709088.0,4.27,-5.17,-0.46,14.81,300311
107,2021-12-07,8.5,8.3,8.61,8.16,779123,651059712.0,5.34,-1.54,-0.13,14.58,300311
108,2021-12-08,8.43,8.48,8.74,8.4,764246,652268176.0,4.1,2.17,0.18,14.3,300311
109,2021-12-09,8.31,8.9,9.1,8.31,1034639,904863712.0,9.32,4.95,0.42,19.36,300311
110,2021-12-10,8.7,8.57,8.71,8.46,623271,534643888.0,2.81,-3.71,-0.33,11.66,300311
111,2021-12-13,8.56,8.78,8.93,8.42,689721,599581488.0,5.95,2.45,0.21,12.91,300311
112,2021-12-14,8.68,9.59,10.1,8.59,1339290,1245146912.0,17.2,9.23,0.81,25.06,300311
113,2021-12-15,9.5,9.24,9.71,9.2,963493,905080864.0,5.32,-3.65,-0.35,18.03,300311
114,2021-12-16,9.27,9.04,9.38,9.02,632322,579339008.0,3.9,-2.16,-0.2,11.83,300311
115,2021-12-17,8.99,8.96,9.26,8.86,625384,566934704.0,4.42,-0.88,-0.08,11.7,300311
116,2021-12-20,8.8,8.89,9.12,8.74,441352,394970272.0,4.24,-0.78,-0.07,8.26,300311
117,2021-12-21,8.85,9.03,9.28,8.81,534934,484454624.0,5.29,1.57,0.14,10.01,300311
118,2021-12-22,8.96,9.18,9.59,8.88,610345,562773008.0,7.86,1.66,0.15,11.42,300311
119,2021-12-23,9.18,8.87,9.18,8.86,463026,415134784.0,3.49,-3.38,-0.31,8.67,300311
120,2021-12-24,8.81,8.12,8.87,8.1,597367,499146016.0,8.68,-8.46,-0.75,11.18,300311
121,2021-12-27,8.04,8.23,8.34,8.03,292836,240497865.0,3.82,1.35,0.11,5.48,300311
122,2021-12-28,8.22,8.37,8.57,8.22,333557,280619712.0,4.25,1.7,0.14,6.24,300311
123,2021-12-29,8.3,8.23,8.35,8.18,272124,224996635.0,2.03,-1.67,-0.14,5.09,300311
124,2021-12-30,8.28,8.26,8.42,8.25,251247,209751506.0,2.07,0.36,0.03,4.7,300311
125,2021-12-31,8.26,8.17,8.37,8.12,270365,222247216.0,3.03,-1.09,-0.09,5.05,300311
126,2022-01-04,8.16,8.48,8.58,8.15,399225,335454928.0,5.26,3.79,0.31,7.46,300311
127,2022-01-05,8.58,8.71,9.13,8.54,777298,687099712.0,6.96,2.71,0.23,14.53,300311
128,2022-01-06,8.4,8.76,8.98,8.29,518325,449579088.0,7.92,0.57,0.05,9.69,300311
129,2022-01-07,8.63,8.98,9.12,8.63,608620,543026000.0,5.59,2.51,0.22,11.37,300311
130,2022-01-10,8.85,9.12,9.2,8.51,570043,512923648.0,7.68,1.56,0.14,10.65,300311
131,2022-01-11,9.1,8.69,9.12,8.62,470900,414856432.0,5.48,-4.71,-0.43,8.8,300311
132,2022-01-12,8.66,8.79,9.0,8.66,298756,263780027.0,3.91,1.15,0.1,5.58,300311
133,2022-01-13,8.89,9.35,9.97,8.55,1071660,997681040.0,16.15,6.37,0.56,20.03,300311
134,2022-01-14,9.17,9.27,9.57,9.08,802315,752821296.0,5.24,-0.86,-0.08,14.99,300311
135,2022-01-17,9.48,10.33,10.97,9.3,1492764,1511179632.0,18.02,11.43,1.06,27.9,300311
136,2022-01-18,10.24,11.38,12.4,10.0,2445463,2819697488.0,23.23,10.16,1.05,45.7,300311
137,2022-01-19,10.8,11.11,11.86,10.7,1772483,1979321120.0,10.19,-2.37,-0.27,33.13,300311
138,2022-01-20,10.9,10.58,10.95,10.1,1379191,1454916896.0,7.65,-4.77,-0.53,25.78,300311
139,2022-01-21,10.31,10.17,10.77,10.02,898788,930288256.0,7.09,-3.88,-0.41,16.8,300311
140,2022-01-24,10.07,10.19,10.64,9.98,814580,841775920.0,6.49,0.2,0.02,15.22,300311
141,2022-01-25,9.96,9.25,10.12,9.19,939526,898612496.0,9.13,-9.22,-0.94,17.56,300311
142,2022-01-26,9.21,8.94,9.49,8.78,633233,573651248.0,7.68,-3.35,-0.31,11.83,300311
143,2022-01-27,8.89,7.93,8.91,7.9,636130,527101904.0,11.3,-11.3,-1.01,11.89,300311
144,2022-01-28,8.09,8.01,8.22,7.92,475624,384229760.0,3.78,1.01,0.08,8.89,300311
145,2022-02-07,8.19,7.79,8.23,7.75,468039,369714128.0,5.99,-2.75,-0.22,8.75,300311
146,2022-02-08,7.85,8.0,8.02,7.6,447837,353005856.0,5.39,2.7,0.21,8.37,300311
147,2022-02-09,8.22,8.8,9.13,8.21,1211367,1038666224.0,11.5,10.0,0.8,22.64,300311
148,2022-02-10,8.55,8.86,9.1,8.48,884531,772420352.0,7.05,0.68,0.06,16.53,300311
149,2022-02-11,8.7,8.75,9.01,8.7,775193,685554416.0,3.5,-1.24,-0.11,14.49,300311
150,2022-02-14,8.5,8.55,8.81,8.36,531629,457962032.0,5.14,-2.29,-0.2,9.94,300311
151,2022-02-15,8.25,8.32,8.59,8.17,560531,465691056.0,4.91,-2.69,-0.23,10.48,300311
152,2022-02-16,8.9,8.5,9.13,8.45,737585,640324192.0,8.17,2.16,0.18,13.78,300311
153,2022-02-17,8.48,8.39,8.78,8.28,666750,570250128.0,5.88,-1.29,-0.11,12.46,300311
154,2022-02-18,8.33,8.55,8.68,8.33,547947,468677744.0,4.17,1.91,0.16,10.24,300311
155,2022-02-21,8.65,9.3,9.32,8.58,1015237,918149120.0,8.65,8.77,0.75,18.97,300311
156,2022-02-22,9.04,9.25,9.27,8.98,752547,688527536.0,3.12,-0.54,-0.05,14.06,300311
157,2022-02-23,9.21,9.36,9.5,8.97,787051,724935040.0,5.73,1.19,0.11,14.71,300311
158,2022-02-24,9.25,8.65,9.26,8.47,848505,751995920.0,8.44,-7.59,-0.71,15.86,300311
159,2022-02-25,8.74,8.6,8.91,8.55,441651,385091776.0,4.16,-0.58,-0.05,8.25,300311
160,2022-02-28,8.79,9.04,9.05,8.71,591514,526920144.0,3.95,5.12,0.44,11.05,300311
161,2022-03-01,8.93,9.05,9.15,8.86,491132,441521856.0,3.21,0.11,0.01,9.18,300311
162,2022-03-02,8.93,9.35,9.5,8.86,776348,713497632.0,7.07,3.31,0.3,14.51,300311
163,2022-03-03,9.35,9.61,9.99,9.2,1037817,999413552.0,8.45,2.78,0.26,19.4,300311
164,2022-03-04,9.55,9.57,9.95,9.43,815629,787582752.0,5.41,-0.42,-0.04,15.24,300311
165,2022-03-07,9.36,9.21,9.48,8.96,567001,524063360.0,5.43,-3.76,-0.36,10.6,300311
166,2022-03-08,9.18,9.3,9.7,9.15,835684,792183904.0,5.97,0.98,0.09,15.62,300311
167,2022-03-09,9.05,10.08,10.27,8.98,1235095,1195042096.0,13.87,8.39,0.78,23.08,300311
168,2022-03-10,10.0,9.79,10.17,9.69,1041292,1029586400.0,4.76,-2.88,-0.29,19.46,300311
169,2022-03-11,9.56,9.95,10.12,9.43,859812,841620896.0,7.05,1.63,0.16,16.07,300311
170,2022-03-14,9.85,10.01,10.68,9.75,1025048,1048631648.0,9.35,0.6,0.06,19.16,300311
171,2022-03-15,9.82,9.6,10.58,9.51,1098223,1113614080.0,10.69,-4.1,-0.41,20.52,300311
172,2022-03-16,9.66,10.4,10.61,9.3,1316747,1324102768.0,13.65,8.33,0.8,24.61,300311
173,2022-03-17,10.25,10.48,10.6,10.1,1241645,1286516320.0,4.81,0.77,0.08,23.21,300311
174,2022-03-18,10.25,10.24,10.36,9.91,800565,813191424.0,4.29,-2.29,-0.24,14.96,300311
175,2022-03-21,10.19,10.25,10.38,9.99,671365,681726944.0,3.81,0.1,0.01,12.55,300311
176,2022-03-22,10.1,10.5,10.67,9.7,1197573,1218120992.0,9.46,2.44,0.25,22.38,300311
177,2022-03-23,10.23,9.88,10.27,9.85,706284,712611792.0,4.0,-5.9,-0.62,13.2,300311
178,2022-03-24,9.78,9.82,10.19,9.73,509858,507686528.0,4.66,-0.61,-0.06,9.53,300311
179,2022-03-25,9.94,8.89,10.08,8.87,884975,831533600.0,12.32,-9.47,-0.93,16.54,300311
180,2022-03-28,8.5,8.53,8.93,8.49,487958,422494000.0,4.95,-4.05,-0.36,9.12,300311
181,2022-03-29,8.56,8.53,8.74,8.36,380741,326086192.0,4.45,0.0,0.0,7.12,300311
182,2022-03-30,8.6,8.69,8.71,8.44,348723,299495792.0,3.17,1.88,0.16,6.52,300311
183,2022-03-31,8.68,8.75,8.88,8.47,502179,436506944.0,4.72,0.69,0.06,9.39,300311
184,2022-04-01,8.65,8.36,8.69,8.35,397282,337818720.0,3.89,-4.46,-0.39,7.42,300311
185,2022-04-06,8.36,8.4,8.56,8.36,287044,242573908.0,2.39,0.48,0.04,5.36,300311
186,2022-04-07,8.35,8.04,8.49,8.02,377046,310125840.0,5.6,-4.29,-0.36,7.05,300311
187,2022-04-08,8.05,8.06,8.23,7.84,309923,248739857.0,4.85,0.25,0.02,5.79,300311
188,2022-04-11,7.91,7.49,7.97,7.41,395251,303043152.0,6.95,-7.07,-0.57,7.39,300311
189,2022-04-12,7.5,7.57,7.61,7.4,237334,178516791.0,2.8,1.07,0.08,4.44,300311
190,2022-04-13,7.56,7.24,7.56,7.23,292890,214623995.0,4.36,-4.36,-0.33,5.47,300311
191,2022-04-14,7.36,7.3,7.39,7.23,211841,154712308.0,2.21,0.83,0.06,3.96,300311
192,2022-04-15,7.23,7.1,7.24,6.98,266132,189084345.0,3.56,-2.74,-0.2,4.97,300311
193,2022-04-18,7.08,7.12,7.15,6.84,177434,124935293.0,4.37,0.28,0.02,3.32,300311
194,2022-04-19,7.1,7.25,7.38,7.08,366935,264399729.0,4.21,1.83,0.13,6.86,300311
195,2022-04-20,7.27,7.08,7.42,7.08,261427,189401016.0,4.69,-2.34,-0.17,4.89,300311
196,2022-04-21,6.95,6.65,7.07,6.59,300005,204147568.0,6.78,-6.07,-0.43,5.61,300311
197,2022-04-22,6.56,6.31,6.68,6.27,295630,189919158.0,6.17,-5.11,-0.34,5.53,300311
198,2022-04-25,6.16,5.61,6.17,5.61,373250,220309273.0,8.87,-11.09,-0.7,6.98,300311
199,2022-04-26,5.63,5.48,5.8,5.43,317254,179073906.0,6.6,-2.32,-0.13,5.93,300311
200,2022-04-27,5.4,5.73,5.73,5.28,350450,193127457.0,8.21,4.56,0.25,6.55,300311
201,2022-04-28,5.62,5.46,5.69,5.4,232894,128814385.0,5.06,-4.71,-0.27,4.35,300311
202,2022-04-29,5.59,5.8,5.83,5.55,302376,173160700.0,5.13,6.23,0.34,5.65,300311
203,2022-05-05,5.79,5.88,5.95,5.69,223987,131425226.0,4.48,1.38,0.08,4.19,300311
204,2022-05-06,5.74,5.91,6.18,5.67,453178,270287056.0,8.67,0.51,0.03,8.47,300311
205,2022-05-09,5.92,6.04,6.18,5.92,342481,207501750.0,4.4,2.2,0.13,6.4,300311
206,2022-05-10,5.9,6.11,6.14,5.88,262773,159411231.0,4.3,1.16,0.07,4.91,300311
207,2022-05-11,6.12,6.05,6.45,6.05,421833,262327524.0,6.55,-0.98,-0.06,7.88,300311
208,2022-05-12,6.0,6.12,6.23,5.97,254545,155924891.0,4.3,1.16,0.07,4.76,300311
209,2022-05-13,6.13,6.09,6.19,6.03,163616,99633986.0,2.61,-0.49,-0.03,3.06,300311
210,2022-05-16,6.12,6.08,6.19,6.04,198497,121188436.0,2.46,-0.16,-0.01,3.71,300311
211,2022-05-17,6.09,6.07,6.1,5.89,218434,131095577.0,3.45,-0.16,-0.01,4.08,300311
212,2022-05-18,6.2,6.2,6.36,6.16,393084,246199550.0,3.29,2.14,0.13,7.35,300311
213,2022-05-19,6.09,6.15,6.2,6.05,220561,134880867.0,2.42,-0.81,-0.05,4.12,300311
214,2022-05-20,6.16,6.18,6.24,6.13,199027,123000377.0,1.79,0.49,0.03,3.72,300311
215,2022-05-23,6.26,6.32,6.33,6.22,236600,148449325.0,1.78,2.27,0.14,4.42,300311
216,2022-05-24,6.3,5.86,6.32,5.85,298661,181317963.0,7.44,-7.28,-0.46,5.58,300311
217,2022-05-25,5.88,6.13,6.14,5.88,254268,154076355.0,4.44,4.61,0.27,4.75,300311
218,2022-05-26,6.13,6.16,6.19,5.97,211374,128940312.0,3.59,0.49,0.03,3.95,300311
219,2022-05-27,6.19,6.13,6.23,6.05,209715,128973484.0,2.92,-0.49,-0.03,3.92,300311
220,2022-05-30,6.18,6.1,6.18,6.04,152215,92704322.0,2.28,-0.49,-0.03,2.84,300311
221,2022-05-31,6.13,6.16,6.18,5.96,206500,125728876.0,3.61,0.98,0.06,3.86,300311
222,2022-06-01,6.16,6.26,6.39,6.14,332558,208680716.0,4.06,1.62,0.1,6.22,300311
223,2022-06-02,6.33,6.27,6.34,6.12,227015,141276410.0,3.51,0.16,0.01,4.24,300311
224,2022-06-06,6.34,6.42,6.52,6.29,330781,211649424.0,3.67,2.39,0.15,6.18,300311
225,2022-06-07,6.69,6.58,6.88,6.39,536122,350468224.0,7.63,2.49,0.16,10.02,300311
226,2022-06-08,6.45,6.44,6.62,6.35,307712,199343022.0,4.1,-2.13,-0.14,5.75,300311
227,2022-06-09,6.44,6.36,6.59,6.25,282527,180362651.0,5.28,-1.24,-0.08,5.28,300311
228,2022-06-10,6.25,6.39,6.43,6.22,179461,114444313.0,3.3,0.47,0.03,3.35,300311
229,2022-06-13,6.34,6.43,6.45,6.31,205391,131266092.0,2.19,0.63,0.04,3.84,300311
230,2022-06-14,6.32,6.4,6.42,6.11,256024,160966718.0,4.82,-0.47,-0.03,4.78,300311
231,2022-06-15,6.38,6.43,6.56,6.37,318502,206765916.0,2.97,0.47,0.03,5.95,300311
232,2022-06-16,6.46,6.61,6.62,6.43,370931,243502250.0,2.95,2.8,0.18,6.93,300311
233,2022-06-17,6.53,6.47,6.58,6.38,226787,147040898.0,3.03,-2.12,-0.14,4.24,300311
234,2022-06-20,6.52,6.49,6.58,6.41,212908,138389513.0,2.63,0.31,0.02,3.98,300311
235,2022-06-21,6.53,6.57,6.67,6.43,295440,194170667.0,3.7,1.23,0.08,5.52,300311
236,2022-06-22,6.57,6.35,6.58,6.34,244501,156894311.0,3.65,-3.35,-0.22,4.57,300311
237,2022-06-23,6.44,6.52,6.56,6.4,250517,162468140.0,2.52,2.68,0.17,4.68,300311
238,2022-06-24,6.58,6.51,6.71,6.5,289916,190770677.0,3.22,-0.15,-0.01,5.42,300311
239,2022-06-27,6.48,6.46,6.55,6.42,225396,146091339.0,2.0,-0.77,-0.05,4.21,300311
240,2022-06-28,6.46,6.64,6.66,6.36,353477,231450767.0,4.64,2.79,0.18,6.61,300311
241,2022-06-29,6.61,7.07,7.45,6.57,915802,645850576.0,13.25,6.48,0.43,17.12,300311
242,2022-06-30,7.21,7.18,7.28,7.03,588663,420093792.0,3.54,1.56,0.11,11.0,300311
243,2022-07-01,7.03,7.01,7.32,7.0,385154,273497152.0,4.46,-2.37,-0.17,7.2,300311
244,2022-07-04,7.32,7.25,7.58,7.16,514895,377554880.0,5.99,3.42,0.24,9.62,300311
245,2022-07-05,7.05,6.96,7.17,6.89,365166,255693783.0,3.86,-4.0,-0.29,6.82,300311
246,2022-07-06,6.97,7.02,7.08,6.82,282215,196399563.0,3.74,0.86,0.06,5.27,300311
247,2022-07-07,7.11,6.94,7.19,6.89,251001,175771130.0,4.27,-1.14,-0.08,4.69,300311
248,2022-07-08,6.85,6.88,7.06,6.82,209405,145402720.0,3.46,-0.86,-0.06,3.91,300311
249,2022-07-11,6.84,6.72,6.93,6.62,198307,133442875.0,4.51,-2.33,-0.16,3.71,300311
250,2022-07-12,6.67,6.42,6.7,6.41,203801,133261265.0,4.32,-4.46,-0.3,3.81,300311
251,2022-07-13,6.45,6.55,6.62,6.4,140458,91823269.0,3.43,2.02,0.13,2.62,300311
252,2022-07-14,6.55,6.47,6.57,6.45,145094,94238969.0,1.83,-1.22,-0.08,2.71,300311
253,2022-07-15,6.44,6.23,6.48,6.22,190115,120000807.0,4.02,-3.71,-0.24,3.55,300311
254,2022-07-18,6.21,6.38,6.38,6.21,140080,88933242.0,2.73,2.41,0.15,2.62,300311
255,2022-07-19,6.39,6.77,6.84,6.37,410643,272714484.0,7.37,6.11,0.39,7.67,300311
